series,time,Class
98,1.926,3
98,1.933,3
98,1.938,3
98,1.944,3
98,1.949,3
98,1.955,3
98,1.96,3
98,1.966,3
98,1.972,3
98,1.977,3
98,1.983,3
98,1.988,3
98,1.994,3
98,1.999,3
98,2.004,3
98,2.01,3
98,2.016,3
98,2.022,3
98,2.027,3
98,2.033,3
98,2.038,3
98,2.043,3
98,2.049,3
98,2.054,3
98,2.061,3
98,2.066,3
98,2.072,3
98,2.077,3
98,2.082,3
98,2.088,3
98,2.093,3
98,2.1,3
98,2.105,3
98,2.111,3
98,2.116,3
98,2.121,3
98,2.127,3
98,2.132,3
98,2.138,3
98,2.144,3
99,0.001,3
99,0.008,3
99,0.014,3
99,0.019,3
99,0.025,3
99,0.031,3
99,0.036,3
99,0.042,3
99,0.047,3
99,0.052,3
99,0.058,3
99,0.063,3
99,0.07,3
99,0.075,3
99,0.081,3
99,0.086,3
99,0.091,3
99,0.097,3
99,0.102,3
99,0.109,3
99,0.114,3
99,0.12,3
99,0.125,3
99,0.13,3
99,0.136,3
99,0.141,3
99,0.147,3
99,0.153,3
99,0.159,3
99,0.164,3
99,0.169,3
99,0.175,3
99,0.18,3
99,0.186,3
99,0.191,3
99,0.198,3
99,0.203,3
99,0.208,3
99,0.214,3
99,0.219,3
99,0.225,3
99,0.23,3
99,0.237,3
99,0.242,3
99,0.247,3
99,0.253,3
99,0.258,3
99,0.264,3
99,0.269,3
99,0.275,3
99,0.281,3
99,0.286,3
99,0.292,3
99,0.297,3
99,0.303,3
99,0.308,3
99,0.314,3
99,0.319,3
99,0.325,3
99,0.331,3
99,0.336,3
99,0.342,3
99,0.347,3
99,0.353,3
99,0.364,3
99,0.37,3
99,0.375,3
99,0.381,3
99,0.386,3
99,0.391,3
99,0.397,3
99,0.402,3
99,0.409,3
99,0.414,3
99,0.42,3
99,0.425,3
99,0.43,3
99,0.436,3
99,0.441,3
99,0.453,3
99,0.459,3
99,0.464,3
99,0.469,3
99,0.475,3
99,0.48,3
99,0.486,3
99,0.492,3
99,0.498,3
99,0.503,3
99,0.508,3
99,0.514,3
99,0.519,3
99,0.525,3
99,0.53,3
99,0.537,3
99,0.547,3
99,0.553,3
99,0.558,3
99,0.564,3
99,0.569,3
99,0.575,3
99,0.581,3
99,0.586,3
99,0.592,3
99,0.597,3
99,0.603,3
99,0.608,3
99,0.614,3
99,0.62,3
99,0.625,3
99,0.631,3
99,0.636,3
99,0.642,3
99,0.647,3
99,0.652,3
99,0.664,3
99,0.67,3
99,0.675,3
99,0.681,3
99,0.686,3
99,0.691,3
99,0.697,3
99,0.702,3
99,0.709,3
99,0.714,3
99,0.72,3
99,0.725,3
99,0.73,3
99,0.741,3
99,0.748,3
99,0.753,3
99,0.759,3
99,0.764,3
99,0.769,3
99,0.775,3
99,0.78,3
99,0.792,3
99,0.798,3
99,0.803,3
99,0.808,3
99,0.814,3
99,0.819,3
99,0.83,3
99,0.837,3
99,0.842,3
99,0.847,3
99,0.853,3
99,0.858,3
99,0.864,3
99,0.876,3
99,0.881,3
99,0.886,3
99,0.892,3
99,0.897,3
99,0.908,3
99,0.914,3
99,0.92,3
99,0.925,3
99,0.931,3
99,0.936,3
99,0.947,3
99,0.952,3
99,0.958,3
99,0.964,3
99,0.97,3
99,0.975,3
99,0.986,3
99,0.991,3
99,0.997,3
99,1.002,3
99,1.009,3
99,1.014,3
99,1.02,3
99,1.025,3
99,1.036,3
99,1.041,3
99,1.048,3
99,1.053,3
99,1.059,3
99,1.064,3
99,1.069,3
99,1.08,3
99,1.086,3
99,1.092,3
99,1.098,3
99,1.103,3
99,1.108,3
99,1.119,3
99,1.125,3
99,1.13,3
99,1.137,3
99,1.147,3
99,1.153,3
99,1.158,3
99,1.164,3
99,1.169,3
99,1.181,3
99,1.186,3
99,1.192,3
99,1.197,3
99,1.208,3
99,1.213,3
99,1.22,3
99,1.225,3
99,1.236,3
99,1.242,3
99,1.247,3
99,1.252,3
99,1.264,3
99,1.27,3
99,1.275,3
99,1.28,3
99,1.291,3
99,1.296,3
99,1.303,3
99,1.309,3
99,1.314,3
99,1.32,3
99,1.325,3
99,1.33,3
99,1.335,3
99,1.341,3
99,1.347,3
99,1.353,3
99,1.358,3
99,1.363,3
99,1.369,3
99,1.374,3
99,1.38,3
99,1.385,3
99,1.392,3
99,1.398,3
99,1.403,3
99,1.408,3
99,1.414,3
99,1.419,3
99,1.425,3
99,1.431,3
99,1.437,3
99,1.442,3
99,1.447,3
99,1.458,3
99,1.464,3
99,1.469,3
99,1.476,3
99,1.481,3
99,1.486,3
99,1.492,3
99,1.497,3
99,1.503,3
99,1.508,3
99,1.52,3
99,1.525,3
99,1.531,3
99,1.536,3
99,1.542,3
99,1.547,3
99,1.552,3
99,1.559,3
99,1.564,3
99,1.57,3
99,1.575,3
99,1.581,3
99,1.586,3
99,1.591,3
99,1.597,3
99,1.603,3
99,1.609,3
99,1.614,3
99,1.62,3
99,1.625,3
99,1.63,3
99,1.636,3
99,1.641,3
99,1.648,3
99,1.653,3
99,1.659,3
99,1.664,3
99,1.669,3
99,1.675,3
99,1.68,3
99,1.687,3
99,1.692,3
99,1.698,3
99,1.703,3
99,1.708,3
99,1.714,3
99,1.719,3
99,1.725,3
99,1.731,3
99,1.737,3
99,1.742,3
99,1.747,3
99,1.753,3
99,1.758,3
99,1.764,3
99,1.769,3
99,1.775,3
99,1.781,3
99,1.786,3
99,1.792,3
99,1.797,3
99,1.803,3
99,1.808,3
99,1.813,3
99,1.82,3
99,1.825,3
99,1.831,3
99,1.836,3
99,1.842,3
99,1.847,3
99,1.852,3
99,1.859,3
99,1.864,3
99,1.87,3
99,1.875,3
99,1.881,3
99,1.886,3
99,1.891,3
99,1.896,3
99,1.903,3
99,1.908,3
99,1.914,3
99,1.919,3
99,1.924,3
99,1.93,3
99,1.935,3
99,1.941,3
99,1.947,3
99,1.953,3
99,1.958,3
99,1.963,3
99,1.969,3
99,1.974,3
99,1.98,3
99,1.986,3
99,1.992,3
99,1.997,3
99,2.003,3
99,2.008,3
99,2.014,3
99,2.019,3
99,2.025,3
99,2.031,3
99,2.036,3
99,2.042,3
99,2.047,3
99,2.052,3
99,2.058,3
99,2.063,3
99,2.069,3
99,2.075,3
99,2.08,3
99,2.086,3
99,2.091,3
99,2.097,3
99,2.102,3
99,2.108,3
99,2.114,3
99,2.119,3
100,0.001,3
100,0.007,3
100,0.014,3
100,0.019,3
100,0.025,3
100,0.03,3
100,0.035,3
100,0.041,3
100,0.046,3
100,0.053,3
100,0.058,3
100,0.064,3
100,0.069,3
100,0.074,3
100,0.08,3
100,0.085,3
100,0.091,3
100,0.097,3
100,0.103,3
100,0.108,3
100,0.113,3
100,0.119,3
100,0.124,3
100,0.13,3
100,0.135,3
100,0.141,3
100,0.147,3
100,0.152,3
100,0.158,3
100,0.163,3
100,0.169,3
100,0.174,3
100,0.18,3
100,0.186,3
100,0.191,3
100,0.197,3
100,0.202,3
100,0.208,3
100,0.213,3
100,0.218,3
100,0.225,3
100,0.23,3
100,0.236,3
100,0.241,3
100,0.247,3
100,0.252,3
100,0.257,3
100,0.263,3
100,0.269,3
100,0.275,3
100,0.28,3
100,0.286,3
100,0.291,3
100,0.296,3
100,0.302,3
100,0.314,3
100,0.319,3
100,0.325,3
100,0.33,3
100,0.335,3
100,0.341,3
100,0.346,3
100,0.353,3
100,0.358,3
100,0.364,3
100,0.369,3
100,0.374,3
100,0.38,3
100,0.385,3
100,0.391,3
100,0.397,3
100,0.403,3
100,0.408,3
100,0.413,3
100,0.419,3
100,0.424,3
100,0.43,3
100,0.436,3
100,0.441,3
100,0.447,3
100,0.452,3
100,0.458,3
100,0.463,3
100,0.469,3
100,0.474,3
100,0.48,3
100,0.486,3
100,0.491,3
100,0.502,3
100,0.508,3
100,0.513,3
100,0.518,3
100,0.525,3
100,0.53,3
100,0.536,3
100,0.541,3
100,0.547,3
100,0.552,3
100,0.557,3
100,0.564,3
100,0.569,3
100,0.575,3
100,0.58,3
100,0.586,3
100,0.591,3
100,0.596,3
100,0.602,3
100,0.608,3
100,0.614,3
100,0.619,3
100,0.625,3
100,0.63,3
100,0.635,3
100,0.641,3
100,0.646,3
100,0.653,3
100,0.658,3
100,0.664,3
100,0.669,3
100,0.674,3
100,0.685,3
100,0.692,3
100,0.697,3
100,0.703,3
100,0.708,3
100,0.713,3
100,0.719,3
100,0.724,3
100,0.73,3
100,0.736,3
100,0.742,3
100,0.747,3
100,0.752,3
100,0.758,3
100,0.763,3
100,0.769,3
100,0.774,3
100,0.78,3
100,0.791,3
100,0.797,3
100,0.802,3
100,0.808,3
100,0.813,3
100,0.818,3
100,0.825,3
100,0.83,3
100,0.836,3
100,0.847,3
100,0.852,3
100,0.857,3
100,0.864,3
100,0.869,3
100,0.875,3
100,0.88,3
100,0.886,3
100,0.896,3
100,0.902,3
100,0.908,3
100,0.914,3
100,0.919,3
100,0.925,3
100,0.935,3
100,0.941,3
100,0.946,3
100,0.953,3
100,0.958,3
100,0.964,3
100,0.969,3
100,0.98,3
100,0.985,3
100,0.992,3
100,0.997,3
100,1.003,3
100,1.008,3
100,1.013,3
100,1.024,3
100,1.03,3
100,1.036,3
100,1.041,3
100,1.047,3
100,1.052,3
100,1.058,3
100,1.063,3
100,1.074,3
100,1.08,3
100,1.086,3
100,1.091,3
100,1.097,3
100,1.102,3
100,1.113,3
100,1.119,3
100,1.125,3
100,1.13,3
100,1.136,3
100,1.147,3
100,1.152,3
100,1.157,3
100,1.164,3
100,1.169,3
100,1.18,3
100,1.186,3
100,1.191,3
100,1.196,3
100,1.208,3
100,1.214,3
100,1.219,3
100,1.225,3
100,1.23,3
100,1.241,3
100,1.247,3
100,1.253,3
100,1.258,3
100,1.269,3
100,1.274,3
100,1.28,3
100,1.285,3
100,1.297,3
100,1.302,3
100,1.308,3
100,1.313,3
100,1.319,3
100,1.324,3
100,1.33,3
100,1.341,3
100,1.347,3
100,1.352,3
100,1.358,3
100,1.363,3
100,1.369,3
100,1.375,3
100,1.386,3
100,1.391,3
100,1.397,3
100,1.402,3
100,1.408,3
100,1.413,3
100,1.419,3
100,1.425,3
100,1.43,3
100,1.436,3
100,1.441,3
100,1.447,3
100,1.452,3
100,1.464,3
100,1.469,3
100,1.475,3
100,1.48,3
100,1.486,3
100,1.491,3
100,1.496,3
100,1.503,3
100,1.514,3
100,1.519,3
100,1.525,3
100,1.53,3
100,1.535,3
100,1.541,3
100,1.547,3
100,1.553,3
100,1.558,3
100,1.569,3
100,1.574,3
100,1.58,3
100,1.585,3
100,1.592,3
100,1.597,3
100,1.602,3
100,1.613,3
100,1.619,3
100,1.624,3
100,1.631,3
100,1.636,3
100,1.641,3
100,1.647,3
100,1.652,3
100,1.658,3
100,1.663,3
100,1.669,3
100,1.675,3
100,1.68,3
100,1.686,3
100,1.691,3
100,1.697,3
100,1.702,3
100,1.708,3
100,1.713,3
100,1.719,3
100,1.725,3
100,1.73,3
100,1.736,3
100,1.741,3
100,1.752,3
100,1.757,3
100,1.764,3
100,1.769,3
100,1.775,3
100,1.78,3
100,1.786,3
100,1.791,3
100,1.796,3
100,1.803,3
100,1.808,3
100,1.814,3
100,1.819,3
100,1.825,3
100,1.83,3
100,1.835,3
100,1.841,3
100,1.847,3
100,1.853,3
100,1.858,3
100,1.863,3
100,1.869,3
100,1.874,3
100,1.88,3
100,1.885,3
100,1.892,3
100,1.897,3
100,1.903,3
100,1.908,3
100,1.913,3
100,1.919,3
100,1.924,3
100,1.931,3
100,1.936,3
100,1.941,3
100,1.947,3
100,1.952,3
100,1.958,3
100,1.963,3
100,1.969,3
100,1.975,3
100,1.98,3
100,1.986,3
100,1.991,3
100,1.997,3
100,2.002,3
100,2.008,3
100,2.013,3
100,2.019,3
100,2.025,3
100,2.03,3
100,2.036,3
100,2.041,3
100,2.047,3
100,2.052,3
100,2.058,3
100,2.064,3
100,2.069,3
100,2.075,3
100,2.08,3
100,2.086,3
100,2.091,3
100,2.096,3
100,2.103,3
100,2.108,3
100,2.114,3
100,2.119,3
100,2.125,3
100,2.13,3
101,0.001,3
101,0.008,3
101,0.014,3
101,0.02,3
101,0.025,3
101,0.031,3
101,0.036,3
101,0.041,3
101,0.047,3
101,0.052,3
101,0.059,3
101,0.064,3
101,0.07,3
101,0.075,3
101,0.08,3
101,0.086,3
101,0.091,3
101,0.098,3
101,0.103,3
101,0.109,3
101,0.114,3
101,0.119,3
101,0.125,3
101,0.13,3
101,0.136,3
101,0.142,3
101,0.147,3
101,0.153,3
101,0.158,3
101,0.164,3
101,0.169,3
101,0.175,3
101,0.18,3
101,0.186,3
101,0.197,3
101,0.203,3
101,0.208,3
101,0.214,3
101,0.219,3
101,0.225,3
101,0.231,3
101,0.236,3
101,0.242,3
101,0.247,3
101,0.253,3
101,0.258,3
101,0.263,3
101,0.27,3
101,0.275,3
101,0.281,3
101,0.292,3
101,0.297,3
101,0.302,3
101,0.308,3
101,0.314,3
101,0.32,3
101,0.325,3
101,0.331,3
101,0.341,3
101,0.347,3
101,0.353,3
101,0.359,3
101,0.364,3
101,0.37,3
101,0.375,3
101,0.38,3
101,0.391,3
101,0.398,3
101,0.403,3
101,0.409,3
101,0.414,3
101,0.425,3
101,0.43,3
101,0.436,3
101,0.442,3
101,0.448,3
101,0.453,3
101,0.458,3
101,0.464,3
101,0.475,3
101,0.481,3
101,0.486,3
101,0.492,3
101,0.497,3
101,0.503,3
101,0.514,3
101,0.519,3
101,0.525,3
101,0.531,3
101,0.536,3
101,0.542,3
101,0.547,3
101,0.553,3
101,0.563,3
101,0.57,3
101,0.575,3
101,0.581,3
101,0.586,3
101,0.592,3
101,0.597,3
101,0.602,3
101,0.609,3
101,0.62,3
101,0.625,3
101,0.631,3
101,0.636,3
101,0.641,3
101,0.647,3
101,0.659,3
101,0.664,3
101,0.67,3
101,0.675,3
101,0.68,3
101,0.691,3
101,0.698,3
101,0.703,3
101,0.708,3
101,0.714,3
101,0.719,3
101,0.73,3
101,0.737,3
101,0.742,3
101,0.747,3
101,0.753,3
101,0.758,3
101,0.769,3
101,0.775,3
101,0.781,3
101,0.786,3
101,0.792,3
101,0.803,3
101,0.808,3
101,0.814,3
101,0.819,3
101,0.825,3
101,0.836,3
101,0.842,3
101,0.847,3
101,0.853,3
101,0.858,3
101,0.864,3
101,0.87,3
101,0.881,3
101,0.886,3
101,0.892,3
101,0.897,3
101,0.902,3
101,0.909,3
101,0.914,3
101,0.92,3
101,0.925,3
101,0.936,3
101,0.941,3
101,0.947,3
101,0.953,3
101,0.959,3
101,0.964,3
101,0.97,3
101,0.975,3
101,0.98,3
101,0.986,3
101,0.992,3
101,0.998,3
101,1.003,3
101,1.008,3
101,1.019,3
101,1.025,3
101,1.03,3
101,1.037,3
101,1.042,3
101,1.047,3
101,1.053,3
101,1.058,3
101,1.064,3
101,1.069,3
101,1.075,3
101,1.086,3
101,1.092,3
101,1.097,3
101,1.103,3
101,1.108,3
101,1.114,3
101,1.12,3
101,1.125,3
101,1.131,3
101,1.136,3
101,1.142,3
101,1.153,3
101,1.158,3
101,1.164,3
101,1.17,3
101,1.175,3
101,1.181,3
101,1.186,3
101,1.192,3
101,1.197,3
101,1.202,3
101,1.209,3
101,1.214,3
101,1.22,3
101,1.225,3
101,1.231,3
101,1.236,3
101,1.241,3
101,1.248,3
101,1.253,3
101,1.259,3
101,1.264,3
101,1.27,3
101,1.275,3
101,1.28,3
101,1.286,3
101,1.292,3
101,1.298,3
101,1.303,3
101,1.308,3
101,1.314,3
101,1.319,3
101,1.325,3
101,1.33,3
101,1.342,3
101,1.347,3
101,1.353,3
101,1.358,3
101,1.364,3
101,1.369,3
101,1.376,3
101,1.381,3
101,1.386,3
101,1.392,3
101,1.397,3
101,1.403,3
101,1.408,3
101,1.414,3
101,1.42,3
101,1.425,3
101,1.431,3
101,1.436,3
101,1.442,3
101,1.447,3
101,1.453,3
101,1.458,3
101,1.464,3
101,1.47,3
101,1.475,3
101,1.481,3
101,1.486,3
101,1.492,3
101,1.497,3
101,1.502,3
101,1.509,3
101,1.514,3
101,1.52,3
101,1.525,3
101,1.531,3
101,1.536,3
101,1.541,3
101,1.548,3
101,1.553,3
101,1.559,3
101,1.564,3
101,1.57,3
101,1.575,3
101,1.58,3
101,1.586,3
101,1.592,3
101,1.598,3
101,1.603,3
101,1.608,3
101,1.614,3
101,1.619,3
101,1.625,3
101,1.63,3
101,1.637,3
101,1.642,3
101,1.647,3
101,1.653,3
101,1.658,3
101,1.664,3
101,1.669,3
101,1.676,3
101,1.681,3
101,1.686,3
101,1.692,3
101,1.697,3
101,1.703,3
101,1.708,3
101,1.714,3
101,1.72,3
101,1.725,3
101,1.731,3
101,1.736,3
101,1.742,3
101,1.747,3
101,1.753,3
101,1.758,3
101,1.764,3
101,1.77,3
101,1.775,3
101,1.781,3
101,1.786,3
101,1.792,3
101,1.797,3
101,1.803,3
101,1.809,3
101,1.814,3
101,1.82,3
101,1.825,3
101,1.831,3
101,1.836,3
101,1.841,3
101,1.848,3
101,1.853,3
101,1.859,3
101,1.864,3
101,1.869,3
101,1.875,3
101,1.88,3
101,1.886,3
101,1.892,3
101,1.898,3
101,1.903,3
101,1.908,3
101,1.914,3
101,1.919,3
101,1.925,3
101,1.931,3
101,1.937,3
101,1.942,3
101,1.947,3
101,1.953,3
101,1.958,3
101,1.964,3
101,1.969,3
101,1.976,3
101,1.981,3
101,1.986,3
101,1.992,3
101,1.997,3
101,2.003,3
101,2.008,3
101,2.014,3
101,2.02,3
101,2.025,3
101,2.031,3
101,2.036,3
101,2.042,3
101,2.047,3
101,2.053,3
101,2.059,3
101,2.064,3
101,2.07,3
101,2.075,3
101,2.081,3
101,2.086,3
101,2.092,3
101,2.097,3
101,2.103,3
101,2.109,3
101,2.114,3
102,0.001,3
102,0.006,3
102,0.012,3
102,0.017,3
102,0.024,3
102,0.029,3
102,0.034,3
102,0.04,3
102,0.045,3
102,0.051,3
102,0.056,3
102,0.063,3
102,0.068,3
102,0.073,3
102,0.079,3
102,0.084,3
102,0.09,3
102,0.095,3
102,0.1,3
102,0.107,3
102,0.112,3
102,0.118,3
102,0.123,3
102,0.129,3
102,0.134,3
102,0.139,3
102,0.145,3
102,0.151,3
102,0.157,3
102,0.162,3
102,0.168,3
102,0.173,3
102,0.178,3
102,0.184,3
102,0.19,3
102,0.196,3
102,0.201,3
102,0.207,3
102,0.212,3
102,0.217,3
102,0.223,3
102,0.228,3
102,0.235,3
102,0.24,3
102,0.246,3
102,0.251,3
102,0.256,3
102,0.262,3
102,0.267,3
102,0.273,3
102,0.279,3
102,0.285,3
102,0.29,3
102,0.295,3
102,0.306,3
102,0.312,3
102,0.318,3
102,0.324,3
102,0.329,3
102,0.334,3
102,0.34,3
102,0.345,3
102,0.351,3
102,0.356,3
102,0.362,3
102,0.368,3
102,0.373,3
102,0.379,3
102,0.384,3
102,0.39,3
102,0.395,3
102,0.4,3
102,0.407,3
102,0.412,3
102,0.418,3
102,0.423,3
102,0.429,3
102,0.434,3
102,0.439,3
102,0.446,3
102,0.451,3
102,0.457,3
102,0.462,3
102,0.468,3
102,0.473,3
102,0.478,3
102,0.484,3
102,0.49,3
102,0.496,3
102,0.501,3
102,0.507,3
102,0.512,3
102,0.517,3
102,0.523,3
102,0.528,3
102,0.535,3
102,0.54,3
102,0.546,3
102,0.551,3
102,0.556,3
102,0.562,3
102,0.567,3
102,0.574,3
102,0.579,3
102,0.585,3
102,0.59,3
102,0.595,3
102,0.601,3
102,0.606,3
102,0.612,3
102,0.618,3
102,0.624,3
102,0.629,3
102,0.634,3
102,0.64,3
102,0.645,3
102,0.651,3
102,0.656,3
102,0.663,3
102,0.668,3
102,0.673,3
102,0.679,3
102,0.684,3
102,0.69,3
102,0.695,3
102,0.7,3
102,0.707,3
102,0.712,3
102,0.718,3
102,0.729,3
102,0.734,3
102,0.739,3
102,0.746,3
102,0.751,3
102,0.757,3
102,0.762,3
102,0.768,3
102,0.773,3
102,0.778,3
102,0.784,3
102,0.79,3
102,0.796,3
102,0.801,3
102,0.807,3
102,0.812,3
102,0.817,3
102,0.823,3
102,0.828,3
102,0.835,3
102,0.84,3
102,0.846,3
102,0.851,3
102,0.856,3
102,0.862,3
102,0.867,3
102,0.879,3
102,0.885,3
102,0.89,3
102,0.895,3
102,0.901,3
102,0.906,3
102,0.912,3
102,0.918,3
102,0.924,3
102,0.929,3
102,0.934,3
102,0.94,3
102,0.945,3
102,0.951,3
102,0.956,3
102,0.963,3
102,0.968,3
102,0.973,3
102,0.979,3
102,0.984,3
102,0.99,3
102,0.995,3
102,1.001,3
102,1.007,3
102,1.012,3
102,1.023,3
102,1.029,3
102,1.034,3
102,1.039,3
102,1.046,3
102,1.051,3
102,1.057,3
102,1.062,3
102,1.068,3
102,1.073,3
102,1.078,3
102,1.09,3
102,1.096,3
102,1.101,3
102,1.107,3
102,1.112,3
102,1.117,3
102,1.123,3
102,1.135,3
102,1.14,3
102,1.146,3
102,1.151,3
102,1.156,3
102,1.162,3
102,1.167,3
102,1.174,3
102,1.184,3
102,1.19,3
102,1.195,3
102,1.201,3
102,1.206,3
102,1.212,3
102,1.218,3
102,1.223,3
102,1.234,3
102,1.24,3
102,1.245,3
102,1.251,3
102,1.257,3
102,1.262,3
102,1.268,3
102,1.273,3
102,1.279,3
102,1.284,3
102,1.29,3
102,1.295,3
102,1.307,3
102,1.312,3
102,1.318,3
102,1.323,3
102,1.329,3
102,1.334,3
102,1.339,3
102,1.346,3
102,1.351,3
102,1.357,3
102,1.368,3
102,1.373,3
102,1.378,3
102,1.385,3
102,1.39,3
102,1.396,3
102,1.401,3
102,1.407,3
102,1.412,3
102,1.417,3
102,1.429,3
102,1.435,3
102,1.44,3
102,1.446,3
102,1.451,3
102,1.456,3
102,1.462,3
102,1.467,3
102,1.474,3
102,1.484,3
102,1.49,3
102,1.495,3
102,1.501,3
102,1.506,3
102,1.513,3
102,1.518,3
102,1.524,3
102,1.529,3
102,1.534,3
102,1.54,3
102,1.551,3
102,1.557,3
102,1.562,3
102,1.568,3
102,1.573,3
102,1.579,3
102,1.584,3
102,1.595,3
102,1.601,3
102,1.607,3
102,1.612,3
102,1.618,3
102,1.629,3
102,1.634,3
102,1.64,3
102,1.646,3
102,1.651,3
102,1.662,3
102,1.668,3
102,1.673,3
102,1.678,3
102,1.685,3
102,1.69,3
102,1.696,3
102,1.701,3
102,1.712,3
102,1.717,3
102,1.723,3
102,1.729,3
102,1.735,3
102,1.74,3
102,1.746,3
102,1.756,3
102,1.762,3
102,1.768,3
102,1.774,3
102,1.779,3
102,1.784,3
102,1.795,3
102,1.801,3
102,1.806,3
102,1.813,3
102,1.818,3
102,1.823,3
102,1.829,3
102,1.84,3
102,1.845,3
102,1.851,3
102,1.857,3
102,1.862,3
102,1.868,3
102,1.873,3
102,1.879,3
102,1.89,3
102,1.896,3
102,1.901,3
102,1.907,3
102,1.912,3
102,1.918,3
102,1.923,3
102,1.929,3
102,1.94,3
102,1.946,3
102,1.951,3
102,1.957,3
102,1.962,3
102,1.968,3
102,1.973,3
102,1.985,3
102,1.99,3
102,1.996,3
102,2.001,3
102,2.007,3
102,2.012,3
102,2.024,3
102,2.029,3
102,2.035,3
102,2.04,3
102,2.046,3
102,2.051,3
102,2.062,3
102,2.068,3
102,2.074,3
102,2.079,3
102,2.084,3
102,2.095,3
102,2.101,3
102,2.106,3
102,2.113,3
102,2.118,3
102,2.129,3
102,2.134,3
102,2.14,3
102,2.145,3
103,0.001,3
103,0.008,3
103,0.015,3
103,0.02,3
103,0.025,3
103,0.031,3
103,0.036,3
103,0.042,3
103,0.047,3
103,0.054,3
103,0.059,3
103,0.064,3
103,0.07,3
103,0.075,3
103,0.081,3
103,0.086,3
103,0.092,3
103,0.098,3
103,0.103,3
103,0.109,3
103,0.114,3
103,0.12,3
103,0.125,3
103,0.131,3
103,0.136,3
103,0.142,3
103,0.148,3
103,0.153,3
103,0.159,3
103,0.164,3
103,0.17,3
103,0.175,3
103,0.181,3
103,0.187,3
103,0.192,3
103,0.198,3
103,0.203,3
103,0.209,3
103,0.214,3
103,0.219,3
103,0.226,3
103,0.231,3
103,0.237,3
103,0.242,3
103,0.248,3
103,0.253,3
103,0.258,3
103,0.264,3
103,0.27,3
103,0.276,3
103,0.281,3
103,0.286,3
103,0.292,3
103,0.297,3
103,0.303,3
103,0.309,3
103,0.315,3
103,0.32,3
103,0.325,3
103,0.331,3
103,0.336,3
103,0.342,3
103,0.347,3
103,0.354,3
103,0.359,3
103,0.364,3
103,0.37,3
103,0.375,3
103,0.381,3
103,0.386,3
103,0.392,3
103,0.398,3
103,0.403,3
103,0.409,3
103,0.414,3
103,0.42,3
103,0.425,3
103,0.431,3
103,0.437,3
103,0.442,3
103,0.448,3
103,0.453,3
103,0.459,3
103,0.464,3
103,0.47,3
103,0.475,3
103,0.481,3
103,0.487,3
103,0.492,3
103,0.498,3
103,0.503,3
103,0.509,3
103,0.514,3
103,0.519,3
103,0.526,3
103,0.531,3
103,0.537,3
103,0.542,3
103,0.547,3
103,0.553,3
103,0.558,3
103,0.565,3
103,0.57,3
103,0.576,3
103,0.581,3
103,0.586,3
103,0.592,3
103,0.597,3
103,0.603,3
103,0.609,3
103,0.615,3
103,0.62,3
103,0.625,3
103,0.631,3
103,0.636,3
103,0.642,3
103,0.647,3
103,0.654,3
103,0.659,3
103,0.664,3
103,0.67,3
103,0.675,3
103,0.681,3
103,0.686,3
103,0.693,3
103,0.698,3
103,0.703,3
103,0.709,3
103,0.714,3
103,0.72,3
103,0.731,3
103,0.737,3
103,0.742,3
103,0.748,3
103,0.753,3
103,0.759,3
103,0.764,3
103,0.77,3
103,0.775,3
103,0.781,3
103,0.792,3
103,0.798,3
103,0.803,3
103,0.809,3
103,0.814,3
103,0.819,3
103,0.826,3
103,0.831,3
103,0.837,3
103,0.842,3
103,0.848,3
103,0.853,3
103,0.858,3
103,0.865,3
103,0.87,3
103,0.876,3
103,0.881,3
103,0.892,3
103,0.897,3
103,0.903,3
103,0.909,3
103,0.915,3
103,0.92,3
103,0.925,3
103,0.931,3
103,0.936,3
103,0.942,3
103,0.947,3
103,0.954,3
103,0.959,3
103,0.964,3
103,0.97,3
103,0.981,3
103,0.986,3
103,0.993,3
103,0.998,3
103,1.003,3
103,1.009,3
103,1.014,3
103,1.02,3
103,1.025,3
103,1.031,3
103,1.037,3
103,1.048,3
103,1.053,3
103,1.059,3
103,1.064,3
103,1.07,3
103,1.075,3
103,1.081,3
103,1.087,3
103,1.092,3
103,1.098,3
103,1.103,3
103,1.109,3
103,1.12,3
103,1.126,3
103,1.131,3
103,1.137,3
103,1.142,3
103,1.147,3
103,1.153,3
103,1.158,3
103,1.17,3
103,1.176,3
103,1.181,3
103,1.186,3
103,1.192,3
103,1.203,3
103,1.209,3
103,1.215,3
103,1.22,3
103,1.225,3
103,1.231,3
103,1.242,3
103,1.248,3
103,1.254,3
103,1.259,3
103,1.264,3
103,1.27,3
103,1.281,3
103,1.286,3
103,1.293,3
103,1.298,3
103,1.303,3
103,1.314,3
103,1.32,3
103,1.325,3
103,1.331,3
103,1.337,3
103,1.342,3
103,1.353,3
103,1.359,3
103,1.364,3
103,1.37,3
103,1.376,3
103,1.387,3
103,1.392,3
103,1.398,3
103,1.403,3
103,1.408,3
103,1.42,3
103,1.426,3
103,1.431,3
103,1.437,3
103,1.442,3
103,1.447,3
103,1.458,3
103,1.465,3
103,1.47,3
103,1.476,3
103,1.481,3
103,1.486,3
103,1.492,3
103,1.504,3
103,1.509,3
103,1.515,3
103,1.52,3
103,1.525,3
103,1.531,3
103,1.536,3
103,1.542,3
103,1.554,3
103,1.559,3
103,1.564,3
103,1.57,3
103,1.575,3
103,1.581,3
103,1.593,3
