series,time,Class
54,0.54,2
54,0.546,2
54,0.557,2
54,0.563,2
54,0.568,2
54,0.574,2
54,0.579,2
54,0.585,2
54,0.59,2
54,0.602,2
54,0.607,2
54,0.613,2
54,0.618,2
54,0.624,2
54,0.629,2
54,0.634,2
54,0.64,2
54,0.646,2
54,0.652,2
54,0.657,2
54,0.662,2
54,0.668,2
54,0.673,2
55,0.304,2
55,0.309,2
55,0.315,2
55,0.321,2
55,0.327,2
55,0.332,2
55,0.337,2
55,0.348,2
55,0.354,2
55,0.359,2
55,0.366,2
55,0.371,2
55,0.376,2
55,0.387,2
55,0.393,2
55,0.398,2
55,0.405,2
55,0.41,2
55,0.415,2
55,0.421,2
55,0.432,2
55,0.437,2
55,0.443,2
55,0.449,2
55,0.454,2
55,0.46,2
55,0.465,2
55,0.476,2
55,0.482,2
55,0.487,2
55,0.493,2
55,0.499,2
55,0.504,2
55,0.51,2
55,0.52,2
55,0.526,2
55,0.531,2
55,0.538,2
55,0.543,2
55,0.549,2
55,0.559,2
55,0.565,2
55,0.57,2
55,0.577,2
55,0.582,2
55,0.588,2
55,0.598,2
55,0.604,2
55,0.609,2
55,0.615,2
55,0.621,2
55,0.627,2
55,0.632,2
55,0.637,2
55,0.648,2
55,0.654,2
55,0.659,2
55,0.666,2
55,0.671,2
55,0.676,2
55,0.682,2
55,0.687,2
55,0.693,2
55,0.698,2
56,0.261,2
56,0.267,2
56,0.272,2
56,0.278,2
56,0.284,2
56,0.289,2
56,0.3,2
56,0.306,2
56,0.311,2
56,0.317,2
56,0.322,2
56,0.328,2
56,0.334,2
56,0.339,2
56,0.35,2
56,0.356,2
56,0.361,2
56,0.366,2
56,0.373,2
56,0.378,2
56,0.384,2
56,0.389,2
56,0.4,2
56,0.405,2
56,0.412,2
56,0.417,2
56,0.423,2
56,0.428,2
56,0.433,2
56,0.444,2
56,0.45,2
56,0.456,2
56,0.462,2
56,0.467,2
56,0.472,2
56,0.478,2
56,0.489,2
56,0.494,2
56,0.501,2
56,0.506,2
56,0.511,2
56,0.517,2
56,0.522,2
56,0.528,2
56,0.54,2
56,0.545,2
56,0.55,2
56,0.556,2
56,0.561,2
56,0.567,2
56,0.572,2
56,0.578,2
56,0.584,2
56,0.589,2
56,0.595,2
56,0.6,2
56,0.611,2
56,0.617,2
56,0.622,2
56,0.628,2
56,0.634,2
56,0.639,2
56,0.645,2
56,0.65,2
57,0.174,2
57,0.179,2
57,0.185,2
57,0.191,2
57,0.196,2
57,0.202,2
57,0.212,2
57,0.218,2
57,0.224,2
57,0.23,2
57,0.235,2
57,0.241,2
57,0.246,2
57,0.251,2
57,0.262,2
57,0.269,2
57,0.274,2
57,0.28,2
57,0.285,2
57,0.29,2
57,0.296,2
57,0.301,2
57,0.313,2
57,0.319,2
57,0.324,2
57,0.329,2
57,0.335,2
57,0.34,2
57,0.346,2
57,0.358,2
57,0.363,2
57,0.368,2
57,0.374,2
57,0.379,2
57,0.385,2
57,0.396,2
57,0.402,2
57,0.407,2
57,0.413,2
57,0.418,2
57,0.424,2
57,0.429,2
57,0.441,2
57,0.446,2
57,0.452,2
57,0.457,2
57,0.463,2
57,0.468,2
57,0.473,2
57,0.485,2
57,0.491,2
57,0.496,2
57,0.502,2
57,0.507,2
57,0.512,2
57,0.518,2
57,0.524,2
57,0.53,2
57,0.535,2
57,0.546,2
57,0.551,2
57,0.557,2
57,0.562,2
57,0.569,2
58,0.265,2
58,0.271,2
58,0.276,2
58,0.287,2
58,0.293,2
58,0.299,2
58,0.304,2
58,0.31,2
58,0.315,2
58,0.32,2
58,0.331,2
58,0.338,2
58,0.343,2
58,0.349,2
58,0.354,2
58,0.359,2
58,0.37,2
58,0.376,2
58,0.382,2
58,0.388,2
58,0.393,2
58,0.398,2
58,0.409,2
58,0.415,2
58,0.421,2
58,0.426,2
58,0.432,2
58,0.443,2
58,0.448,2
58,0.454,2
58,0.459,2
58,0.465,2
58,0.476,2
58,0.482,2
58,0.487,2
58,0.493,2
58,0.498,2
58,0.503,2
58,0.515,2
58,0.521,2
58,0.526,2
58,0.532,2
58,0.537,2
58,0.542,2
58,0.549,2
58,0.554,2
58,0.56,2
58,0.571,2
58,0.576,2
58,0.581,2
58,0.587,2
58,0.593,2
58,0.599,2
58,0.604,2
58,0.61,2
58,0.615,2
58,0.62,2
58,0.626,2
58,0.631,2
58,0.638,2
58,0.648,2
58,0.654,2
58,0.659,2
58,0.665,2
59,0.975,2
59,0.98,2
59,0.986,2
59,0.991,2
59,0.996,2
59,1.008,2
59,1.014,2
59,1.019,2
59,1.024,2
59,1.03,2
59,1.035,2
59,1.041,2
59,1.053,2
59,1.058,2
59,1.063,2
59,1.069,2
59,1.074,2
59,1.08,2
59,1.085,2
59,1.092,2
59,1.102,2
59,1.108,2
59,1.113,2
59,1.119,2
59,1.124,2
59,1.13,2
59,1.136,2
59,1.141,2
59,1.147,2
59,1.152,2
59,1.158,2
59,1.169,2
59,1.175,2
59,1.18,2
59,1.186,2
59,1.191,2
59,1.197,2
59,1.202,2
59,1.208,2
59,1.213,2
59,1.219,2
59,1.23,2
59,1.236,2
59,1.241,2
59,1.247,2
59,1.252,2
59,1.257,2
59,1.264,2
59,1.269,2
59,1.28,2
59,1.286,2
59,1.291,2
59,1.296,2
59,1.303,2
59,1.308,2
59,1.314,2
59,1.319,2
59,1.33,2
59,1.335,2
59,1.341,2
59,1.347,2
59,1.353,2
59,1.358,2
59,1.363,2
60,0.821,2
60,0.826,2
60,0.832,2
60,0.837,2
60,0.843,2
60,0.848,2
60,0.86,2
60,0.865,2
60,0.871,2
60,0.876,2
60,0.881,2
60,0.886,2
60,0.897,2
60,0.904,2
60,0.909,2
60,0.915,2
60,0.92,2
60,0.925,2
60,0.936,2
60,0.943,2
60,0.948,2
60,0.954,2
60,0.959,2
60,0.964,2
60,0.97,2
60,0.975,2
60,0.981,2
60,0.992,2
60,0.998,2
60,1.003,2
60,1.009,2
60,1.014,2
60,1.02,2
60,1.025,2
60,1.031,2
60,1.037,2
60,1.042,2
60,1.048,2
60,1.053,2
60,1.059,2
60,1.07,2
60,1.076,2
60,1.081,2
60,1.087,2
60,1.092,2
60,1.098,2
60,1.103,2
60,1.108,2
60,1.115,2
60,1.12,2
60,1.126,2
60,1.131,2
60,1.137,2
60,1.148,2
60,1.153,2
60,1.16,2
60,1.165,2
60,1.171,2
60,1.176,2
60,1.181,2
60,1.192,2
60,1.199,2
60,1.204,2
60,1.21,2
61,0.537,2
61,0.554,2
61,0.565,2
61,0.576,2
61,0.593,2
61,0.603,2
61,0.614,2
61,0.632,2
61,0.642,2
61,0.653,2
61,0.671,2
61,0.681,2
61,0.692,2
61,0.71,2
61,0.72,2
61,0.731,2
61,0.749,2
61,0.759,2
61,0.77,2
61,0.788,2
61,0.798,2
61,0.809,2
61,0.826,2
61,0.837,2
61,0.848,2
61,0.865,2
61,0.876,2
61,0.887,2
61,0.903,2
61,0.915,2
61,0.926,2
61,0.942,2
61,0.953,2
61,0.965,2
61,0.976,2
61,0.992,2
61,1.004,2
61,1.015,2
61,1.031,2
61,1.043,2
61,1.054,2
61,1.07,2
61,1.081,2
61,1.093,2
61,1.109,2
61,1.12,2
61,1.132,2
61,1.148,2
61,1.159,2
61,1.171,2
61,1.187,2
61,1.198,2
61,1.215,2
61,1.226,2
61,1.237,2
61,1.253,2
61,1.265,2
61,1.276,2
61,1.292,2
61,1.304,2
61,1.315,2
61,1.326,2
61,1.343,2
61,1.354,2
62,0.449,2
62,0.455,2
62,0.466,2
62,0.471,2
62,0.477,2
62,0.482,2
62,0.493,2
62,0.499,2
62,0.505,2
62,0.51,2
62,0.521,2
62,0.526,2
62,0.532,2
62,0.538,2
62,0.549,2
62,0.555,2
62,0.56,2
62,0.565,2
62,0.571,2
62,0.583,2
62,0.588,2
62,0.594,2
62,0.599,2
62,0.604,2
62,0.61,2
62,0.621,2
62,0.627,2
62,0.633,2
62,0.638,2
62,0.643,2
62,0.654,2
62,0.66,2
62,0.666,2
62,0.672,2
62,0.677,2
62,0.688,2
62,0.693,2
62,0.699,2
62,0.704,2
62,0.711,2
62,0.721,2
62,0.727,2
62,0.732,2
62,0.738,2
62,0.743,2
62,0.755,2
62,0.76,2
62,0.766,2
62,0.771,2
62,0.777,2
62,0.782,2
62,0.794,2
62,0.799,2
62,0.805,2
62,0.81,2
62,0.816,2
62,0.821,2
62,0.826,2
62,0.838,2
62,0.844,2
62,0.849,2
62,0.855,2
62,0.86,2
62,0.865,2
63,0.61,2
63,0.615,2
63,0.621,2
63,0.626,2
63,0.638,2
63,0.644,2
63,0.649,2
63,0.654,2
63,0.66,2
63,0.665,2
63,0.672,2
63,0.677,2
63,0.688,2
63,0.693,2
63,0.699,2
63,0.704,2
63,0.71,2
63,0.716,2
63,0.722,2
63,0.732,2
63,0.738,2
63,0.743,2
63,0.749,2
63,0.754,2
63,0.761,2
63,0.771,2
63,0.777,2
63,0.782,2
63,0.788,2
63,0.793,2
63,0.8,2
63,0.805,2
63,0.816,2
63,0.821,2
63,0.827,2
63,0.832,2
63,0.837,2
63,0.849,2
63,0.855,2
63,0.86,2
63,0.866,2
63,0.871,2
63,0.882,2
63,0.888,2
63,0.894,2
63,0.899,2
63,0.905,2
63,0.91,2
63,0.921,2
63,0.926,2
63,0.933,2
63,0.938,2
63,0.944,2
63,0.949,2
63,0.954,2
63,0.965,2
63,0.972,2
63,0.977,2
63,0.983,2
63,0.988,2
63,0.993,2
63,0.999,2
63,1.01,2
63,1.016,2
64,0.617,2
64,0.622,2
64,0.628,2
64,0.634,2
64,0.639,2
64,0.645,2
64,0.656,2
64,0.661,2
64,0.666,2
64,0.673,2
64,0.678,2
64,0.684,2
64,0.695,2
64,0.7,2
64,0.705,2
64,0.712,2
64,0.723,2
64,0.728,2
64,0.734,2
64,0.739,2
64,0.744,2
64,0.756,2
64,0.762,2
64,0.767,2
64,0.773,2
64,0.778,2
64,0.783,2
64,0.794,2
64,0.801,2
64,0.806,2
64,0.811,2
64,0.817,2
64,0.828,2
64,0.833,2
64,0.84,2
64,0.845,2
64,0.85,2
64,0.856,2
64,0.867,2
64,0.872,2
64,0.878,2
64,0.884,2
64,0.889,2
64,0.895,2
64,0.9,2
64,0.911,2
64,0.917,2
64,0.922,2
64,0.928,2
64,0.934,2
64,0.939,2
64,0.945,2
64,0.95,2
64,0.956,2
64,0.967,2
64,0.973,2
64,0.978,2
64,0.984,2
64,0.989,2
64,0.995,2
64,1.0,2
64,1.005,2
64,1.012,2
64,1.017,2
65,0.84,2
65,0.846,2
65,0.851,2
65,0.863,2
65,0.868,2
65,0.874,2
65,0.879,2
65,0.885,2
65,0.89,2
65,0.896,2
65,0.907,2
65,0.913,2
65,0.918,2
65,0.924,2
65,0.935,2
65,0.94,2
65,0.945,2
65,0.952,2
65,0.957,2
65,0.968,2
65,0.974,2
65,0.979,2
65,0.984,2
65,0.991,2
65,1.002,2
65,1.007,2
65,1.012,2
65,1.018,2
65,1.023,2
65,1.035,2
65,1.041,2
65,1.046,2
65,1.051,2
65,1.057,2
65,1.068,2
65,1.073,2
65,1.08,2
65,1.085,2
65,1.09,2
65,1.096,2
65,1.101,2
65,1.112,2
65,1.119,2
65,1.124,2
65,1.129,2
65,1.135,2
65,1.14,2
65,1.146,2
65,1.151,2
65,1.163,2
65,1.168,2
65,1.174,2
65,1.179,2
65,1.185,2
65,1.19,2
65,1.196,2
65,1.207,2
65,1.213,2
65,1.218,2
65,1.224,2
65,1.235,2
65,1.24,2
65,1.246,2
65,1.252,2
66,0.496,2
66,0.496,2
66,0.501,2
66,0.507,2
66,0.512,2
66,0.519,2
66,0.524,2
66,0.535,2
66,0.54,2
66,0.546,2
66,0.551,2
66,0.557,2
66,0.568,2
66,0.574,2
66,0.579,2
66,0.585,2
66,0.596,2
66,0.601,2
66,0.607,2
66,0.613,2
66,0.624,2
66,0.629,2
66,0.635,2
66,0.64,2
66,0.646,2
66,0.657,2
66,0.663,2
66,0.668,2
66,0.674,2
66,0.679,2
66,0.691,2
66,0.696,2
66,0.702,2
66,0.707,2
66,0.713,2
66,0.718,2
66,0.723,2
66,0.729,2
66,0.735,2
66,0.746,2
66,0.752,2
66,0.757,2
66,0.762,2
66,0.768,2
66,0.774,2
66,0.78,2
66,0.79,2
66,0.796,2
66,0.801,2
66,0.807,2
66,0.812,2
66,0.819,2
66,0.824,2
66,0.829,2
66,0.84,2
66,0.846,2
66,0.851,2
66,0.857,2
66,0.868,2
66,0.874,2
66,0.879,2
66,0.885,2
66,0.896,2
66,0.902,2
67,1.147,2
67,1.153,2
67,1.159,2
67,1.164,2
67,1.169,2
67,1.18,2
67,1.186,2
67,1.191,2
67,1.198,2
67,1.203,2
67,1.208,2
67,1.214,2
67,1.225,2
67,1.23,2
67,1.237,2
67,1.242,2
67,1.247,2
67,1.253,2
67,1.264,2
67,1.269,2
67,1.275,2
67,1.281,2
67,1.286,2
67,1.297,2
67,1.303,2
67,1.308,2
67,1.314,2
67,1.319,2
67,1.331,2
67,1.336,2
67,1.342,2
67,1.347,2
67,1.353,2
67,1.358,2
67,1.364,2
67,1.375,2
67,1.381,2
67,1.386,2
67,1.391,2
67,1.397,2
67,1.402,2
67,1.409,2
67,1.414,2
67,1.425,2
67,1.43,2
67,1.436,2
67,1.441,2
67,1.447,2
67,1.453,2
67,1.464,2
67,1.469,2
67,1.475,2
67,1.48,2
67,1.486,2
67,1.492,2
67,1.503,2
67,1.508,2
67,1.514,2
67,1.519,2
67,1.525,2
67,1.53,2
67,1.542,2
67,1.547,2
67,1.553,2
68,0.578,2
68,0.6,2
68,0.617,2
68,0.639,2
68,0.656,2
68,0.678,2
68,0.695,2
68,0.717,2
68,0.739,2
68,0.755,2
68,0.778,2
68,0.794,2
68,0.817,2
68,0.833,2
68,0.856,2
68,0.872,2
68,0.895,2
68,0.911,2
68,0.934,2
68,0.95,2
68,0.966,2
68,0.984,2
68,1.0,2
68,1.017,2
68,1.039,2
68,1.055,2
68,1.072,2
68,1.089,2
68,1.111,2
68,1.128,2
68,1.15,2
68,1.167,2
68,1.189,2
68,1.206,2
68,1.227,2
68,1.25,2
68,1.266,2
68,1.289,2
68,1.305,2
68,1.328,2
68,1.344,2
68,1.367,2
68,1.389,2
68,1.406,2
68,1.428,2
68,1.445,2
68,1.467,2
68,1.483,2
68,1.5,2
68,1.522,2
68,1.539,2
68,1.556,2
68,1.578,2
68,1.595,2
68,1.617,2
68,1.634,2
68,1.65,2
68,1.667,2
68,1.689,2
68,1.706,2
68,1.722,2
68,1.739,2
68,1.761,2
68,1.778,2
69,0.856,2
69,0.856,2
69,0.868,2
69,0.873,2
69,0.879,2
69,0.884,2
69,0.895,2
69,0.901,2
69,0.906,2
69,0.912,2
69,0.923,2
69,0.929,2
69,0.934,2
69,0.945,2
69,0.95,2
69,0.957,2
69,0.957,2
69,0.968,2
69,0.973,2
69,0.979,2
69,0.984,2
69,0.996,2
69,1.001,2
69,1.007,2
69,1.012,2
69,1.018,2
69,1.028,2
69,1.034,2
69,1.04,2
69,1.046,2
69,1.056,2
69,1.062,2
69,1.062,2
69,1.067,2
69,1.073,2
69,1.085,2
69,1.09,2
69,1.095,2
69,1.101,2
69,1.106,2
69,1.117,2
69,1.124,2
69,1.129,2
69,1.134,2
69,1.145,2
69,1.151,2
69,1.156,2
69,1.162,2
69,1.162,2
69,1.168,2
69,1.173,2
69,1.184,2
69,1.19,2
69,1.195,2
69,1.201,2
69,1.206,2
69,1.218,2
69,1.223,2
69,1.229,2
69,1.234,2
69,1.245,2
69,1.251,2
69,1.257,2
69,1.262,2
70,0.302,2
70,0.325,2
70,0.341,2
70,0.364,2
70,0.38,2
70,0.403,2
70,0.419,2
70,0.436,2
70,0.458,2
70,0.474,2
70,0.497,2
70,0.513,2
70,0.531,2
70,0.552,2
70,0.57,2
70,0.586,2
70,0.608,2
70,0.625,2
70,0.647,2
70,0.664,2
70,0.68,2
70,0.703,2
70,0.719,2
70,0.736,2
70,0.758,2
70,0.775,2
70,0.792,2
70,0.808,2
70,0.831,2
70,0.847,2
70,0.864,2
70,0.886,2
70,0.903,2
70,0.919,2
70,0.936,2
70,0.953,2
70,0.969,2
70,0.992,2
70,1.008,2
70,1.024,2
70,1.047,2
70,1.063,2
70,1.086,2
70,1.102,2
70,1.125,2
70,1.141,2
70,1.159,2
70,1.18,2
70,1.197,2
70,1.219,2
70,1.236,2
70,1.258,2
70,1.275,2
70,1.292,2
70,1.314,2
70,1.331,2
70,1.347,2
70,1.369,2
70,1.386,2
70,1.402,2
70,1.425,2
70,1.441,2
70,1.459,2
70,1.48,2
71,0.538,2
71,0.555,2
71,0.572,2
71,0.593,2
71,0.611,2
71,0.627,2
71,0.65,2
71,0.666,2
71,0.689,2
71,0.705,2
71,0.728,2
71,0.744,2
71,0.766,2
71,0.783,2
71,0.804,2
71,0.822,2
71,0.843,2
71,0.861,2
71,0.877,2
71,0.894,2
71,0.911,2
71,0.932,2
71,0.95,2
71,0.966,2
71,0.988,2
71,1.005,2
71,1.027,2
71,1.044,2
71,1.06,2
71,1.083,2
71,1.099,2
71,1.122,2
71,1.138,2
71,1.161,2
71,1.177,2
71,1.2,2
71,1.216,2
71,1.232,2
71,1.255,2
71,1.271,2
71,1.294,2
71,1.31,2
71,1.333,2
71,1.349,2
71,1.366,2
71,1.383,2
71,1.405,2
71,1.422,2
71,1.443,2
71,1.461,2
71,1.482,2
71,1.5,2
71,1.521,2
71,1.539,2
71,1.555,2
71,1.578,2
71,1.594,2
71,1.61,2
71,1.633,2
71,1.649,2
71,1.666,2
71,1.688,2
71,1.705,2
71,1.722,2
72,0.718,2
72,0.734,2
72,0.752,2
72,0.773,2
72,0.791,2
72,0.812,2
72,0.829,2
72,0.851,2
72,0.868,2
72,0.89,2
72,0.907,2
72,0.929,2
72,0.946,2
72,0.968,2
72,0.985,2
72,1.007,2
72,1.024,2
72,1.04,2
72,1.063,2
72,1.079,2
72,1.096,2
72,1.118,2
72,1.135,2
72,1.157,2
72,1.174,2
72,1.196,2
72,1.212,2
72,1.235,2
72,1.256,2
72,1.274,2
72,1.295,2
72,1.313,2
72,1.334,2
72,1.352,2
72,1.373,2
72,1.391,2
72,1.412,2
72,1.43,2
72,1.451,2
72,1.468,2
72,1.49,2
72,1.507,2
72,1.524,2
72,1.546,2
72,1.563,2
72,1.579,2
72,1.602,2
72,1.618,2
72,1.634,2
72,1.657,2
72,1.673,2
72,1.691,2
72,1.712,2
72,1.73,2
72,1.751,2
72,1.768,2
72,1.785,2
72,1.807,2
72,1.824,2
72,1.846,2
72,1.863,2
72,1.879,2
72,1.902,2
72,1.918,2
73,0.571,2
73,0.577,2
73,0.582,2
73,0.587,2
73,0.593,2
73,0.598,2
73,0.604,2
73,0.61,2
73,0.616,2
73,0.626,2
73,0.632,2
73,0.637,2
73,0.643,2
73,0.649,2
73,0.654,2
73,0.66,2
73,0.665,2
73,0.671,2
73,0.682,2
73,0.687,2
73,0.693,2
73,0.699,2
73,0.704,2
73,0.71,2
73,0.715,2
73,0.726,2
73,0.731,2
73,0.738,2
73,0.743,2
73,0.749,2
73,0.754,2
73,0.765,2
73,0.77,2
73,0.777,2
73,0.782,2
73,0.788,2
73,0.793,2
73,0.799,2
73,0.809,2
73,0.815,2
73,0.821,2
73,0.827,2
73,0.832,2
73,0.838,2
73,0.843,2
73,0.848,2
73,0.854,2
73,0.859,2
73,0.866,2
73,0.871,2
73,0.882,2
73,0.887,2
73,0.893,2
73,0.898,2
73,0.905,2
73,0.91,2
73,0.916,2
73,0.921,2
73,0.926,2
73,0.932,2
73,0.937,2
73,0.943,2
73,0.949,2
73,0.954,2
74,0.676,2
74,0.681,2
74,0.686,2
74,0.692,2
74,0.698,2
74,0.704,2
74,0.715,2
74,0.72,2
74,0.725,2
74,0.731,2
74,0.736,2
74,0.743,2
74,0.754,2
74,0.759,2
74,0.764,2
74,0.77,2
74,0.775,2
74,0.782,2
74,0.787,2
74,0.793,2
74,0.803,2
74,0.809,2
74,0.814,2
74,0.82,2
74,0.826,2
74,0.831,2
74,0.842,2
74,0.848,2
74,0.853,2
74,0.859,2
74,0.864,2
74,0.876,2
74,0.881,2
74,0.887,2
74,0.892,2
74,0.898,2
74,0.909,2
74,0.915,2
74,0.92,2
74,0.926,2
74,0.931,2
74,0.937,2
74,0.947,2
74,0.954,2
74,0.959,2
74,0.965,2
74,0.97,2
74,0.976,2
74,0.981,2
74,0.986,2
74,0.998,2
74,1.004,2
74,1.009,2
74,1.015,2
74,1.02,2
74,1.025,2
74,1.031,2
74,1.037,2
74,1.043,2
74,1.048,2
74,1.054,2
74,1.059,2
74,1.064,2
74,1.07,2
75,0.718,2
75,0.723,2
75,0.729,2
75,0.734,2
75,0.74,2
75,0.752,2
75,0.757,2
75,0.762,2
75,0.768,2
75,0.773,2
75,0.779,2
75,0.791,2
75,0.796,2
75,0.801,2
75,0.807,2
75,0.812,2
75,0.818,2
75,0.823,2
75,0.829,2
75,0.84,2
75,0.846,2
75,0.851,2
75,0.857,2
75,0.862,2
75,0.868,2
75,0.874,2
75,0.879,2
75,0.885,2
75,0.89,2
75,0.896,2
75,0.901,2
75,0.907,2
75,0.912,2
75,0.918,2
75,0.924,2
75,0.929,2
75,0.935,2
75,0.94,2
75,0.945,2
75,0.951,2
75,0.956,2
75,0.963,2
75,0.968,2
75,0.974,2
75,0.979,2
75,0.99,2
75,0.995,2
75,1.002,2
75,1.007,2
75,1.013,2
75,1.018,2
75,1.023,2
75,1.029,2
75,1.034,2
75,1.04,2
75,1.046,2
75,1.052,2
75,1.057,2
75,1.062,2
75,1.068,2
75,1.079,2
75,1.084,2
75,1.091,2
75,1.096,2
76,0.008,2
76,0.014,2
76,0.019,2
76,0.025,2
76,0.03,2
76,0.035,2
76,0.041,2
76,0.047,2
76,0.058,2
76,0.063,2
76,0.069,2
76,0.074,2
76,0.08,2
76,0.092,2
76,0.097,2
76,0.102,2
76,0.108,2
76,0.113,2
76,0.124,2
76,0.13,2
76,0.136,2
76,0.141,2
76,0.147,2
76,0.158,2
76,0.163,2
76,0.169,2
76,0.175,2
76,0.18,2
76,0.191,2
76,0.197,2
76,0.202,2
76,0.208,2
76,0.213,2
76,0.219,2
76,0.23,2
76,0.236,2
76,0.241,2
76,0.247,2
76,0.252,2
76,0.257,2
76,0.264,2
76,0.269,2
76,0.28,2
76,0.286,2
76,0.291,2
76,0.296,2
76,0.303,2
76,0.308,2
76,0.314,2
76,0.319,2
76,0.324,2
76,0.335,2
76,0.341,2
76,0.347,2
76,0.353,2
76,0.358,2
76,0.363,2
76,0.369,2
76,0.374,2
76,0.38,2
76,0.385,2
76,0.392,2
76,0.397,2
76,0.402,2
77,0.636,2
77,0.641,2
77,0.648,2
77,0.653,2
77,0.658,2
77,0.664,2
77,0.669,2
77,0.68,2
77,0.686,2
77,0.692,2
77,0.697,2
77,0.703,2
77,0.714,2
77,0.719,2
77,0.724,2
77,0.731,2
77,0.736,2
77,0.747,2
77,0.753,2
77,0.758,2
77,0.763,2
77,0.769,2
77,0.781,2
77,0.786,2
77,0.792,2
77,0.797,2
77,0.802,2
77,0.808,2
77,0.82,2
77,0.825,2
77,0.831,2
77,0.836,2
77,0.841,2
77,0.847,2
77,0.852,2
77,0.859,2
77,0.864,2
77,0.87,2
77,0.875,2
77,0.88,2
77,0.886,2
77,0.891,2
77,0.897,2
77,0.908,2
77,0.914,2
77,0.919,2
77,0.925,2
77,0.93,2
77,0.936,2
77,0.942,2
77,0.947,2
77,0.953,2
77,0.958,2
77,0.964,2
77,0.975,2
77,0.98,2
77,0.986,2
77,0.992,2
77,0.997,2
77,1.003,2
77,1.008,2
77,1.014,2
77,1.019,2
77,1.024,2
78,0.426,2
78,0.432,2
78,0.437,2
78,0.442,2
78,0.454,2
78,0.46,2
78,0.465,2
78,0.471,2
78,0.476,2
78,0.481,2
78,0.487,2
78,0.499,2
78,0.504,2
78,0.51,2
78,0.515,2
78,0.52,2
78,0.526,2
78,0.531,2
78,0.543,2
78,0.549,2
78,0.554,2
78,0.559,2
78,0.565,2
78,0.57,2
78,0.582,2
78,0.588,2
78,0.593,2
78,0.598,2
78,0.604,2
78,0.609,2
78,0.62,2
78,0.627,2
78,0.632,2
78,0.637,2
78,0.643,2
78,0.648,2
78,0.659,2
78,0.666,2
78,0.671,2
78,0.676,2
78,0.682,2
78,0.687,2
78,0.693,2
78,0.703,2
78,0.71,2
78,0.715,2
78,0.721,2
78,0.726,2
78,0.732,2
78,0.737,2
78,0.742,2
78,0.748,2
78,0.754,2
78,0.765,2
78,0.771,2
78,0.776,2
78,0.781,2
78,0.787,2
78,0.793,2
78,0.799,2
78,0.804,2
78,0.81,2
78,0.815,2
78,0.82,2
79,1.073,3
79,1.078,3
79,1.083,3
79,1.089,3
79,1.094,3
79,1.106,3
79,1.112,3
79,1.117,3
79,1.122,3
79,1.128,3
79,1.133,3
79,1.145,3
79,1.151,3
79,1.156,3
79,1.161,3
79,1.167,3
79,1.178,3
79,1.183,3
79,1.19,3
79,1.195,3
79,1.2,3
79,1.206,3
79,1.217,3
79,1.222,3
79,1.229,3
79,1.234,3
79,1.239,3
79,1.245,3
79,1.25,3
79,1.261,3
79,1.267,3
79,1.273,3
79,1.278,3
79,1.284,3
79,1.289,3
79,1.3,3
79,1.306,3
79,1.311,3
79,1.317,3
79,1.323,3
79,1.328,3
79,1.334,3
79,1.339,3
79,1.35,3
79,1.355,3
79,1.362,3
79,1.367,3
79,1.373,3
79,1.378,3
79,1.389,3
79,1.394,3
79,1.401,3
79,1.406,3
79,1.412,3
79,1.422,3
79,1.428,3
79,1.433,3
79,1.439,3
79,1.451,3
79,1.456,3
79,1.461,3
79,1.467,3
79,1.478,3
79,1.483,3
80,0.509,3
80,0.515,3
80,0.52,3
80,0.527,3
80,0.532,3
80,0.537,3
80,0.548,3
80,0.554,3
80,0.559,3
80,0.565,3
80,0.571,3
80,0.576,3
80,0.587,3
80,0.593,3
80,0.598,3
80,0.604,3
80,0.61,3
80,0.615,3
80,0.621,3
80,0.632,3
80,0.637,3
80,0.643,3
80,0.648,3
80,0.654,3
80,0.66,3
80,0.671,3
80,0.676,3
80,0.682,3
80,0.687,3
80,0.692,3
80,0.699,3
80,0.704,3
80,0.71,3
80,0.715,3
80,0.72,3
80,0.726,3
80,0.738,3
80,0.743,3
80,0.749,3
80,0.754,3
80,0.759,3
80,0.765,3
80,0.776,3
80,0.782,3
80,0.788,3
80,0.793,3
80,0.798,3
80,0.804,3
80,0.809,3
80,0.82,3
80,0.827,3
80,0.832,3
80,0.837,3
80,0.843,3
80,0.848,3
80,0.859,3
80,0.866,3
80,0.871,3
80,0.876,3
80,0.882,3
80,0.893,3
80,0.898,3
80,0.904,3
80,0.91,3
81,0.673,3
81,0.678,3
81,0.684,3
81,0.689,3
81,0.7,3
81,0.706,3
81,0.712,3
81,0.717,3
81,0.723,3
81,0.728,3
81,0.734,3
81,0.739,3
81,0.751,3
81,0.756,3
81,0.762,3
81,0.767,3
81,0.773,3
81,0.778,3
81,0.789,3
81,0.795,3
81,0.801,3
81,0.806,3
81,0.812,3
81,0.817,3
81,0.823,3
81,0.833,3
81,0.84,3
81,0.845,3
81,0.851,3
81,0.856,3
81,0.861,3
81,0.867,3
81,0.872,3
81,0.884,3
81,0.89,3
81,0.895,3
81,0.9,3
81,0.906,3
81,0.917,3
81,0.923,3
81,0.929,3
81,0.934,3
81,0.939,3
81,0.945,3
81,0.956,3
81,0.961,3
81,0.968,3
81,0.973,3
81,0.978,3
81,0.989,3
81,0.995,3
81,1.0,3
81,1.007,3
81,1.017,3
81,1.023,3
81,1.028,3
81,1.034,3
81,1.039,3
81,1.051,3
81,1.056,3
81,1.062,3
81,1.067,3
